text	label
Slow accrual	Insufficient_Enrollment
Insufficient funding to complete with low enrollment rate	Insufficient_Enrollment
Drug was pulled from the market.	Study_Design
The biological effect seen with natalizumab was not sufficient to warrant further development  in RA.	Endpoint_Met
PI moved to a different institution	Study_Staff_Moved
Poor accrual and suspension of head and neck committee	Logistics_Resources
DSMC acknowledged no safety concerns with the trial, recommending that the trial be terminated  due to slow enrollment	Insufficient_Enrollment
The response rate observed in the phase 1 portion of the study did not merit further evaluation  in phase 2 portion of the study.	Negative
Administratively complete.	Business_Administrative
Treatment ineffective	Negative
Sponsor decided not to continue with the development program	Business_Administrative
Lack of enrollment	Insufficient_Enrollment
Accrual too difficult to meet	Logistics_Resources
Study closed. Difficult enrollment of patients with prostatitis.	Insufficient_Enrollment
After interim analysis it was determined that the risks were too great in comparision to the  results	Safety_Sideeffects
Funding withdrawn	Business_Administrative
This study has been terminated. (Interim analysis of preliminary results indicated the need  for protocol re-design).	Study_Design
Notification from sponsor	Business_Administrative
PI left the university	Study_Staff_Moved
Stopping rule-acute rejection threshold-was met based on local biopsy results	Endpoint_Met
Patients did not respond to therapy	Negative
Not enough enrollees to obtain a valid conclusion	Insufficient_Data
Experience gained from this study is sufficient to design and facilitate the follow-on study.	Success
Poor recruitment.	Insufficient_Enrollment
Business decision	Business_Administrative
This study was withdrawn due to business reasons.	Business_Administrative
Sponsor Decision- Financial Considerations	Business_Administrative
PI decision	Business_Administrative
Funding unavailable at this time for this particular study.	Business_Administrative
Poor trial recruitment	Insufficient_Enrollment
Sponsor closed enrollment early based on interim data from the PRISM US Pivotal Study.	Another_Study
Slow accrual and loss of sponsor	Business_Administrative
Enrolled subjects were unable to receive drug from dispensing pharmacy.	Logistics_Resources
Technical difficulties coordinating study	Logistics_Resources
Slow Accrual.	Business_Administrative
See termination reason in detailed description.	No_Context
Due to slow accrual	Business_Administrative
Low accrual not allowing site to meeting statistical endpoints	Insufficient_Data
Closed due to delay by GSK	Business_Administrative
Pilot results in change to protocol, new study needed.	Study_Design
PI left JHU	Study_Staff_Moved
"Study abandoned; Could not obtain final SRC approval due to IND disagreements"	Negative
Negative pharmacodynamics due to lack of Interleukin-13 signature in biomarker data from Part   I of the study.	Negative
Closed to accrual in March 2009 for slow accrual.	Business_Administrative
Study terminated for lack of accrual.	Business_Administrative
Investigators no longer interested in activating study	Business_Administrative
Study being rewritten	Study_Design
"Newer technologies available; poor accrual to study."	Study_Design
The study ethics committee recommended concluding the study for longer crying time with   benzocaine and very short crying time in all participants.	Ethical_Reason
Due to lack of funding	Business_Administrative
Slow accrual and anticipated loss of funding	Business_Administrative
Due to Protocol AC-055B201 (MUSIC) not meeting it's primary end point	Negative
Administrative reasons.	Business_Administrative
AstraZeneca withdrew support for the study.	Business_Administrative
Lack of funding	Business_Administrative
Lack of eligible participants to enrol	Insufficient_Enrollment
Futility	Negative
Pending further evaluation	Interim_Analysis
FDA Clinical Hold	Regulatory
Poor accrual	Business_Administrative
"Interim analysis suggested a trend favoring ecallantide; observed response rate to placebo was  substantially higher than described in medical literature."	Success
The study was terminated based on a non-safety related corporate decision.	Business_Administrative
Study did not get started.	Invalid_Reason
The study was terminated prior to enrolling patients as we were unable to secure enough   funding to complete the study.	Business_Administrative
The study was halted due to futility concerns based on the unmet benchmarks as specified in the  pilot study protocol.	Negative
This project was not funded.	Business_Administrative
PI left the institution	Study_Staff_Moved
Pilot data to be used for upcoming larger trial.	Another_Study
We could not receive the support from the national medical insurance owing to the changed  policy of the government for clincal trials.	Business_Administrative
Lack of enrollment	Insufficient_Enrollment
Missed endpoint of meaningful clinical benefit, compared to prednisolone 2.7mg	Negative
Due to lack of efficacy	Negative
The number of successes is not reached at the end of first stage of the phase II. The study is  stopped.	Negative
Study closed due to low accrual.	Business_Administrative
Study stopped per Novartis request due to futility from another study.	Another_Study
Funding issues.	Business_Administrative
The sponsor did not provide the treatment	Logistics_Resources
Original investigator left the NIH and the primary outcome was not reached	Study_Staff_Moved
Study was withdrawn due to unanticipated hassle in patient recruitment.	Insufficient_Enrollment
No funding	Business_Administrative
Study to be revised. Future plans to be determined.	Study_Design
No patients met eligibility criteria. The study has been closed.	Insufficient_Enrollment
Lack of efficacy	Negative
"Interim analysis suggested a trend favoring ecallantide; observed response rate to placebo was  substantially higher than described in medical literature."	Success
Study was never initiated	Invalid_Reason
Terminated due to slow enrollment	Insufficient_Enrollment
Lack of patients with a condition of interest that resulted in failure to recruit	Insufficient_Enrollment
There was a problem with funding and with the acquisition of the lab assays	Business_Administrative
Low accrual and loss of funding	Business_Administrative
Plan to change the trial design	Study_Design
Autorities vorbidden this dispositif in other trial	Regulatory
Closed due to slow accrual	Business_Administrative
One of the both Funder partners decided to stop the study before the initiation : thus no  product provided and no funding to realize the study	Invalid_Reason
The accrual rate was not high enough to reach the target sample size.	Business_Administrative
Withdrawn (No Participants Enrolled)	Study_Design
Terminated due to poor accrual	Business_Administrative
Another trial in the department directly competes for the the same patient population	Another_Study
"BMS withdrew support and required this trial to stop enrolling; Phase II portion never began,  only a Phase I trial."	Regulatory
Funding and manpower for this study was unavailable, and completion within a reasonable  timeframe was not possible.	Business_Administrative
Funding agent withdrew funding	Business_Administrative
Withdrawal of pharmaceutical company support for the investigational drug	Business_Administrative
Study terminated due to lack of efficacy	Negative
The hypothesis that probiotics would reduce hepatic steatosis in humans was not supported	Negative
Too much cross over bias between small numbers of participants	Study_Design
Low Accural	Business_Administrative
Sponsor decision to terminate the study	Business_Administrative
Insufficient funds	Business_Administrative
Difficulty recruiting subjects to dosing cohort 5.	Insufficient_Enrollment
Replaced with another study	Another_Study
The study was terminated as the Prinicipal Investigator left the site- all previous subjects   enrolled are deceased	Negative
This study was terminated. An IT injection study of C. novyi-NT in patients with treatment  refractory solid tumor malignancies may be viewed at NCT01924689.	Another_Study
Study closed prematurely	No_Context
Difficulty finding eligible participants and lack of funding.	Insufficient_Enrollment
Pharmaceutical co- re aligned their specialties- no longer will fund H&N ca	Business_Administrative
Drug Manufacturer withdrew support for studies not in metastatic breast cancer	Business_Administrative
Corporate decision to reformulate the investigational product.	Business_Administrative
PI has left institution	Study_Staff_Moved
We didn't use this tech in patient.	Invalid_Reason
PI resigned.	Study_Staff_Moved
Slow recruitment rate	Insufficient_Enrollment
Investigator is leaving Dartmouth	Study_Staff_Moved
All AstraZeneca sponsored clinical trials of AZD8931 have been halted	No_Context
Per sponsor decision	Business_Administrative
Competing study opened	Another_Study
Lack of enrollment of suitable candidates	Insufficient_Enrollment
New study written	Another_Study
Unable to enroll any patients in the study due to other on-going studies.	Insufficient_Enrollment
The stopping rule for incidence of acute rejection was met.	Endpoint_Met
Principal Investigator left the institution	Study_Staff_Moved
Based on the results of the Phase 1 data, the company decided not to pursue the development of  this drug at this time.	Negative
Investigator left institution	Study_Staff_Moved
Major amendments in progress	Study_Design
Closure of Indiana University Health Proton Center in December 2014	Study_Staff_Moved
Study was terminated due to insufficient funds	Business_Administrative
This study terminated 27Apr2010 due to slow recruitment and the need to use the existing  information to determine dosing for another study.	Insufficient_Enrollment
Investigator left institution. 7 patients accrued and there is insufficient data to analyze.	Study_Staff_Moved
Senior managemnt decision	Business_Administrative
Sister trial has SAE investigation underway - sponsor elected to withdraw as study expected to   be repeated later	Another_Study
The protocol finished.	No_Context
Insufficient number of baseline eligible patient	Study_Design
In the process of transferring IRB to PI's current institution.	Study_Staff_Moved
The planned enrollment was 130 patients and the study was halted prematurely due to lack of   efficacy in both arms. Enrolled patients continued treatment.	Negative
Stopped at interim analyses phase due to lack of efficacy	Negative
Development program ended due to inability to pair with other cytidine analogs and higher risk  of hyperlipasemia when not used with 3TC/FTC.	Negative
ECOG will not proceed with activation	Negative
Slow accrual	Insufficient_Enrollment
Adult patient population barriers.	Study_Design
Sara Cheng, MD has left the Univ. of Colorado and the study has been closed.	Study_Staff_Moved
The study was stopped due to business/operational issues.	Business_Administrative
Non-favorable risk/benefit profile with studied dosing regimen	Negative
Due to low accrual	Business_Administrative
I am relocating to Johns Hopkins Medical Center	Study_Staff_Moved
Closed due prolonged enrollment timelines	Insufficient_Enrollment
PI left institution, end of funding, clinic relocation, recruitment issues	Study_Staff_Moved
No safety signals were noted. The study was stopped because it was no longer consistent with  the company's scientific and strategic focus.	Business_Administrative
Not Stated	No_Context
Institution decided on starting a new protocol of sedation, with another methods and thatÂ¿s   why this study has not started.	Invalid_Reason
Slow enrollment	Insufficient_Enrollment
Slow enrollment	Insufficient_Enrollment
Transferred study sponsor	Study_Staff_Moved
Repros stopped the study for safety and FDA put the study on hold for safety.	Safety_Sideeffects
The safety profile of combination therapy became unacceptable.	Safety_Sideeffects
Terminated due to safety concerns	Safety_Sideeffects
Melagatran/ximelagatran was withdrawn from the market and clinical development in February   2006 in the interest of patient safety.	Safety_Sideeffects
Slow Accrual	Insufficient_Enrollment
Local IRB decision due to poor accrual	Regulatory
Funding ended	Business_Administrative
Publication of recent trials showing no effect of EPO in TBI.	Another_Study
Terminated early due to a lack of efficacy	Negative
Investigator left the site. Site closed.	Study_Staff_Moved
PI left institute and contacted IRB to close study.	Study_Staff_Moved
Slow Accrual	Insufficient_Enrollment
The study was never initiated	Invalid_Reason
Accrual rate was too low	Insufficient_Enrollment
Company decision taken in light of demands by certain national health authorities	Regulatory
"Business Decision; No Safety Concerns"	Business_Administrative
Lucentis, a treatment superior to PDT, has become available i Sweden.	Negative
See termination reason in detailed description.	No_Context
Futility analysis failed to showed likelihoo of benefit of CoQ 2400 mg/day.	Negative
Low feasibility	Negative
Due to enrollment challenges resulting from changing treatment patterns in the use of  cetuximab, the study has been terminated. No patients remain on study.	Study_Design
Please see Detailed Description for termination reason.	No_Context
Sponsor has designed another study to replace the current study	Another_Study
Unsuccessful recruitment	Insufficient_Enrollment
Shortage of required study drug.	Logistics_Resources
Stopped early by DSMB due to slow enrollment - obtained data to be analyzed	Regulatory
Premature termination due to insufficient patient recruitement..	Insufficient_Enrollment
Dose limiting tox is observed. Study put on full clinical hold.	Safety_Sideeffects
Funding issues.	Business_Administrative
Study was terminated by the sponsor due to low accrual.	Insufficient_Enrollment
The study is out of date	No_Context
PI Decision	Business_Administrative
Funding associated with enrollment milestones was withdrawn by Sponsor.	Business_Administrative
Currently suspended due to COVID-19 policies.	Covid19
Interim Analysis	Interim_Analysis
This trial was never initiated due to inability to obtain the device	Invalid_Reason
Recruitment was too slow and we cannot anticipate to recruit the target sample size	Insufficient_Enrollment
Sponsor Decision	Business_Administrative
Slow enrollment and business decision. No safety concerns were identified for the study drugs.	Business_Administrative
Business decision	Business_Administrative
The study was not feasible	Study_Design
Trial will not meet CTEP Early Phase Trial Slow Accrual Guidelines	Study_Design
Terminated for administrative reasons not related to safety or efficacy	Business_Administrative
The study did not open to accrual. No start date and no completion dates.	Invalid_Reason
Unsatisfactory filter deployment in several cases	Safety_Sideeffects
Due to lack of funding and a primary co-investigator of the trial leaving the institution.	Business_Administrative
Impossibility to accomplish the sample size in assigned time.	Study_Design
Slow enrollment	Logistics_Resources
No patient completed protocol	Invalid_Reason
Created Extension study - This study was no longer feasible	Another_Study
No participants enrolled	Study_Design
No subjects enrolled. Funding withdrawn by sponsor.	Study_Design
Difficulty to include patient	Study_Design
Insufficient recruitment.	Study_Design
Slow recruitment rate	Study_Design
Departure of the investigator coordinator into other country	Logistics_Resources
No patients enrolled during 2 years	Study_Design
Business decision. Study never started	Invalid_Reason
Inadequate enrollement	Logistics_Resources
The site is unable to recruit patients.	Study_Design
Interim analysis results revealed substantial increase of patient number, with unfeasible  study prolongation.	Study_Design
The study was stopped due to low enrollment.	Study_Design
Principal investigator made the decision to close study and not submit a renewal. Lack of fixed  research personnel to carry out the study effectively.	Business_Administrative
Decision to stop study due to low recruitment.	Study_Design
Due to late study start, the possibility to enroll enough subjects dropped below the limit to  provide scientifically acceptable data, hence study was cancelled.	Insufficient_Enrollment
Slow accrual	Study_Design
Insufficient funding to complete with low enrollment rate	Business_Administrative
The biological effect seen with natalizumab was not sufficient to warrant further development  in RA.	Negative
Poor accrual and suspension of head and neck committee	Study_Staff_Moved
DSMC acknowledged no safety concerns with the trial, recommending that the trial be terminated  due to slow enrollment	Study_Design
Lack of enrollment	Study_Design
Accrual too difficult to meet	Study_Design
Study closed. Difficult enrollment of patients with prostatitis.	Study_Design
After interim analysis it was determined that the risks were too great in comparision to the  results	Negative
Funding withdrawn	Logistics_Resources
This study has been terminated. (Interim analysis of preliminary results indicated the need  for protocol re-design).	Insufficient_Data
Stopping rule-acute rejection threshold-was met based on local biopsy results	Negative
Not enough enrollees to obtain a valid conclusion	Insufficient_Enrollment
Poor recruitment.	Study_Design
Sponsor Decision- Financial Considerations	Logistics_Resources
Funding unavailable at this time for this particular study.	Logistics_Resources
Poor trial recruitment	Study_Design
Sponsor closed enrollment early based on interim data from the PRISM US Pivotal Study.	Insufficient_Enrollment
Slow accrual and loss of sponsor	Logistics_Resources
Enrolled subjects were unable to receive drug from dispensing pharmacy.	Study_Design
Technical difficulties coordinating study	Study_Design
Slow Accrual.	Logistics_Resources
Due to slow accrual	Logistics_Resources
Low accrual not allowing site to meeting statistical endpoints	Insufficient_Enrollment
"Study abandoned; Could not obtain final SRC approval due to IND disagreements"	Regulatory
Closed to accrual in March 2009 for slow accrual.	Logistics_Resources
Study terminated for lack of accrual.	Logistics_Resources
"Newer technologies available; poor accrual to study."	Study_Design
Due to lack of funding	Logistics_Resources
Slow accrual and anticipated loss of funding	Logistics_Resources
AstraZeneca withdrew support for the study.	Logistics_Resources
Lack of funding	Logistics_Resources
Lack of eligible participants to enrol	Study_Design
Poor accrual	Logistics_Resources
The study was terminated prior to enrolling patients as we were unable to secure enough   funding to complete the study.	Logistics_Resources
The study was halted due to futility concerns based on the unmet benchmarks as specified in the  pilot study protocol.	Study_Design
This project was not funded.	Logistics_Resources
Lack of enrollment	Study_Design
Study closed due to low accrual.	Logistics_Resources
Study stopped per Novartis request due to futility from another study.	Negative
Funding issues.	Logistics_Resources
Original investigator left the NIH and the primary outcome was not reached	Negative
Study was withdrawn due to unanticipated hassle in patient recruitment.	Study_Design
No funding	Logistics_Resources
No patients met eligibility criteria. The study has been closed.	Study_Design
Terminated due to slow enrollment	Study_Design
Lack of patients with a condition of interest that resulted in failure to recruit	Study_Design
There was a problem with funding and with the acquisition of the lab assays	Logistics_Resources
Low accrual and loss of funding	Logistics_Resources
Autorities vorbidden this dispositif in other trial	Safety_Sideeffects
Closed due to slow accrual	Logistics_Resources
One of the both Funder partners decided to stop the study before the initiation : thus no  product provided and no funding to realize the study	Business_Administrative
The accrual rate was not high enough to reach the target sample size.	Logistics_Resources
Withdrawn (No Participants Enrolled)	Insufficient_Enrollment
Terminated due to poor accrual	Logistics_Resources
Funding and manpower for this study was unavailable, and completion within a reasonable  timeframe was not possible.	Logistics_Resources
Funding agent withdrew funding	Logistics_Resources
Study discontinued based on planned interim analysis of the primary endpoint. Not linked to  any safety concern.	Negative
Withdrawal of pharmaceutical company support for the investigational drug	Logistics_Resources
Low Accural	Logistics_Resources
Insufficient funds	Logistics_Resources
Difficulty recruiting subjects to dosing cohort 5.	Study_Design
The study was terminated as the Prinicipal Investigator left the site- all previous subjects   enrolled are deceased	Study_Staff_Moved
Difficulty finding eligible participants and lack of funding.	Business_Administrative
Pharmaceutical co- re aligned their specialties- no longer will fund H&N ca	Logistics_Resources
Drug Manufacturer withdrew support for studies not in metastatic breast cancer	Logistics_Resources
Corporate decision to reformulate the investigational product.	Study_Design
Slow recruitment rate	Study_Design
Lack of enrollment of suitable candidates	Study_Design
Unable to enroll any patients in the study due to other on-going studies.	Logistics_Resources
The stopping rule for incidence of acute rejection was met.	Negative
Study was terminated due to insufficient funds	Logistics_Resources
This study terminated 27Apr2010 due to slow recruitment and the need to use the existing  information to determine dosing for another study.	Another_Study
Investigator left institution. 7 patients accrued and there is insufficient data to analyze.	Insufficient_Data
Sister trial has SAE investigation underway - sponsor elected to withdraw as study expected to   be repeated later	Business_Administrative
Insufficient number of baseline eligible patient	Insufficient_Enrollment
The planned enrollment was 130 patients and the study was halted prematurely due to lack of   efficacy in both arms. Enrolled patients continued treatment.	Insufficient_Enrollment
Stopped at interim analyses phase due to lack of efficacy	Endpoint_Met
Development program ended due to inability to pair with other cytidine analogs and higher risk  of hyperlipasemia when not used with 3TC/FTC.	Safety_Sideeffects
Slow accrual	Study_Design
Due to low accrual	Logistics_Resources
Closed due prolonged enrollment timelines	Study_Design
PI left institution, end of funding, clinic relocation, recruitment issues	Business_Administrative
Institution decided on starting a new protocol of sedation, with another methods and thatÂ¿s   why this study has not started.	Study_Design
Slow enrollment	Study_Design
Slow enrollment	Study_Design
Repros stopped the study for safety and FDA put the study on hold for safety.	Regulatory
The safety profile of combination therapy became unacceptable.	Negative
Melagatran/ximelagatran was withdrawn from the market and clinical development in February   2006 in the interest of patient safety.	Regulatory
Slow Accrual	Study_Design
Local IRB decision due to poor accrual	Insufficient_Enrollment
Funding ended	Logistics_Resources
Publication of recent trials showing no effect of EPO in TBI.	Negative
Slow Accrual	Study_Design
The study was never initiated	No_Context
Accrual rate was too low	Study_Design
Company decision taken in light of demands by certain national health authorities	Business_Administrative
Lucentis, a treatment superior to PDT, has become available i Sweden.	Another_Study
Due to enrollment challenges resulting from changing treatment patterns in the use of  cetuximab, the study has been terminated. No patients remain on study.	Insufficient_Enrollment
Unsuccessful recruitment	Study_Design
Stopped early by DSMB due to slow enrollment - obtained data to be analyzed	Insufficient_Enrollment
Premature termination due to insufficient patient recruitement..	Study_Design
Funding issues.	Logistics_Resources
Study was terminated by the sponsor due to low accrual.	Business_Administrative
Funding associated with enrollment milestones was withdrawn by Sponsor.	Logistics_Resources
This trial was never initiated due to inability to obtain the device	Logistics_Resources
Recruitment was too slow and we cannot anticipate to recruit the target sample size	Study_Design
Slow enrollment and business decision. No safety concerns were identified for the study drugs.	Insufficient_Enrollment
Due to lack of funding and a primary co-investigator of the trial leaving the institution.	Study_Staff_Moved
Impossibility to accomplish the sample size in assigned time.	Logistics_Resources
No subjects enrolled. Funding withdrawn by sponsor.	Business_Administrative
Difficulty to include patient	Logistics_Resources
Slow recruitment rate	Logistics_Resources
The site is unable to recruit patients.	Logistics_Resources
Principal investigator made the decision to close study and not submit a renewal. Lack of fixed  research personnel to carry out the study effectively.	Study_Design
Due to late study start, the possibility to enroll enough subjects dropped below the limit to  provide scientifically acceptable data, hence study was cancelled.	Study_Design
Insufficient funding to complete with low enrollment rate	Logistics_Resources
Study closed. Difficult enrollment of patients with prostatitis.	Logistics_Resources
Stopping rule-acute rejection threshold-was met based on local biopsy results	Safety_Sideeffects
Not enough enrollees to obtain a valid conclusion	Study_Design
Poor recruitment.	Logistics_Resources
Poor trial recruitment	Logistics_Resources
Low accrual not allowing site to meeting statistical endpoints	Logistics_Resources
Study stopped per Novartis request due to futility from another study.	Business_Administrative
Autorities vorbidden this dispositif in other trial	Study_Design
One of the both Funder partners decided to stop the study before the initiation : thus no  product provided and no funding to realize the study	Logistics_Resources
Funding and manpower for this study was unavailable, and completion within a reasonable  timeframe was not possible.	Study_Design
Difficulty finding eligible participants and lack of funding.	Logistics_Resources
The stopping rule for incidence of acute rejection was met.	Safety_Sideeffects
Investigator left institution. 7 patients accrued and there is insufficient data to analyze.	Insufficient_Enrollment
The planned enrollment was 130 patients and the study was halted prematurely due to lack of   efficacy in both arms. Enrolled patients continued treatment.	Study_Design
PI left institution, end of funding, clinic relocation, recruitment issues	Insufficient_Enrollment
Local IRB decision due to poor accrual	Study_Design
Stopped early by DSMB due to slow enrollment - obtained data to be analyzed	Study_Design
Study was terminated by the sponsor due to low accrual.	Study_Design
Slow enrollment and business decision. No safety concerns were identified for the study drugs.	Study_Design
Due to lack of funding and a primary co-investigator of the trial leaving the institution.	Logistics_Resources
Lack of available participants that meet criteria	Insufficient_Enrollment
Sponsor no longer pursuing regulatory approval of investigational device	No_Context
Terminated by sponsor due to general risk that aranesp caused tumor progression	Safety_Sideeffects
For safety reasons the recruitment was halted prematurely. Patients on the trial continute to   receive treatment and are being followed up as part the protocol.	Safety_Sideeffects
FDA Clinical Hold as of 12/21/07 due to safety concerns	Safety_Sideeffects
Sponsor elected to not pursue this indication for the study device.	No_Context
Lack of funding	Business_Administrative
"Terminated: Test article, Omontys, was recalled from the market; Enrollment has halted  prematurely and will not resume; participants are no longer being treated"	Safety_Sideeffects
Lack of efficacy demonstrated in study ICA-17043-10	Negative
"Further recruitment terminated after CE mark attained; enclosed patients will be followed up   to 5 years"	Success
Change in patient population no longer fit study criteria.	Study_Design
Institution in Canada is conducting a similar clinical trial with potential of validating use.	Another_Study
No adequate recruitment	Study_Design
Strategic decision unrelated to safety or efficacy	Business_Administrative
Insufficient enrollment	Insufficient_Enrollment
Low recruitment rate. with the final sample primary endpoint could be assessed.	Insufficient_Enrollment
The study was terminated on August 6, 2012, because 2 large Phase 3 studies showed no clinical  benefit. This decision was not based on any new safety concerns.	Another_Study
No medication	No_Context
Sponsor decided to discontinue study drug development.	Business_Administrative
Difficulties with recruitment	Insufficient_Enrollment
Occurrence of severe respiratory depression in the remifentanil group.	Safety_Sideeffects
Enrollment discontinued based on mutually agreed upon decision by PI and funding sponsor	Business_Administrative
It was very difficult to enroll patients in this study.	Insufficient_Enrollment
Hurricane caused closure of hospital with PI not associated with Shriners Hospital for   children	Logistics_Resources
Recruitment lower than estimated	Insufficient_Enrollment
Company strategic decision	Business_Administrative
Recruitment/study discontinued after withdrawal of marketing authorisation. No data entered.	Regulatory
No documentation with MHRA to support clinical trial of a medicinal product.	Regulatory
Terminated due to reasons unrelated to safety	Business_Administrative
Slow recruitment	Insufficient_Enrollment
Industry support and funding not forthcoming	Business_Administrative
An alternative joint industry effort will provide information on combination versus single  agent therapy for treatment of aspergillosis	Another_Study
Insufficient enrollment	Insufficient_Enrollment
Illness of PI forced termination.	Study_Staff_Moved
Please see Detailed Description for termination reason.	No_Context
Withdrawn due to contractual issues	Business_Administrative
Lack of funding	Business_Administrative
Problems with planned computer	Logistics_Resources
Lack of enrollment	Insufficient_Enrollment
Number of patients willing to participate in the study too low	Insufficient_Enrollment
Lack of enrollment	Insufficient_Enrollment
Redundant in-clinic visits increased the workload in virtual follow-up group. An interim   analysis showed that the study would not support the primary hypothesis	Negative
Suspension of licence for rimonabant by European Medicines Agency	Regulatory
Insufficient number of inclusion	Insufficient_Enrollment
Field Safety Notice related to potential ventricular oversensing associated to the PhD feature  on Paradym ICDs	Safety_Sideeffects
Potential participants with COPD/asthma unwilling to participate.	Insufficient_Enrollment
We could not get funding for study.	Business_Administrative
The study was cancelled due to budget limitations	Business_Administrative
Sponsor Terminated	No_Context
Not finding patients for including	Insufficient_Enrollment
Concerns about safety at the first interim analysis	Safety_Sideeffects
After an extensive review,the ASPIRE in CKD study was terminated because it was not possible  to complete the study in an appropriate time frame.	Logistics_Resources
Terminated	No_Context
Study was terminated after unplanned interim analysis of single centre data and results were  reported	Negative
Just Terminated for the end of the pandemia	Covid19
Project Cancelled	No_Context
PI moving to another institution	Study_Staff_Moved
Business decision	Business_Administrative
"AZ decision to discontinue fostamatinib development in RA; rights to fostamatinib returned to   Rigel Pharmaceuticals."	Business_Administrative
Slower than anticipated recruitment	Insufficient_Enrollment
Change in strategy regarding the product by the company	Business_Administrative
Delayed recruitment as compared to that expected	Insufficient_Enrollment
Loss of study staff	Study_Staff_Moved
Sponsor withdraw from this study	Business_Administrative
Study was discontinued due to non-safety related business prioritization decisions	Business_Administrative
2011 Thailand flooding led to loss of GMP pharmacy, project delays, and further regulatory   challenges.	Logistics_Resources
Study will not be initiated as planned.	Study_Design
This study has been terminated because of insufficient patient recruitment.	Insufficient_Enrollment
Lack of enrollment	Insufficient_Enrollment
Difficulty enrollment, no patients received treatment	Insufficient_Enrollment
Slow accrual. 100 patients included	Insufficient_Enrollment
Study closed due to lack of recruitment	Insufficient_Enrollment
Difficulty in recruiting and maintenance of blinding necessary for the trial	Insufficient_Enrollment
Slow recruitment, cessation of funding	Insufficient_Enrollment
Lack of funding	Business_Administrative
"Original study product (VSL #3) became unavailable; change in study Collaborator and product"	Logistics_Resources
Felt not to show benefit over control per DMC and confirmed via futility analysis	Negative
We were unable to procure the supplement for this study.	Logistics_Resources
Did not meet predetermined primary endpoint	Negative
Poor accrual	Insufficient_Enrollment
FDA agreed to early termination of the study due to difficulties enrolling patients.	Insufficient_Enrollment
Low accrual	Insufficient_Enrollment
Administratively complete.	Endpoint_Met
Low study accrual	Insufficient_Enrollment
Based on interim analysis at the end of Stage 1, and predefined stopping rules for futility,  further enrollment was stopped due to lack of efficacy	Negative
Difficulty with accrual	Insufficient_Enrollment
Unable to recruit adaquate number of GHB dependent subjects	Insufficient_Enrollment
Trial stopped June 2007	No_Context
Slow accrual	Insufficient_Enrollment
Unable to determine the optimum tolerated dose	Negative
No response seen in patients	Negative
Per PI, results from another similar study were published prior to study analysis. Negative   study results were published therefore analysis was not completed	Another_Study
Enrollment criteria met	Endpoint_Met
Lost funding	Business_Administrative
We were unable to recruit sufficient patients within the confines of our budget	Insufficient_Enrollment
Slow patient enrollment.	Insufficient_Enrollment
Competing studies	Another_Study
Slow accrual	Insufficient_Enrollment
Because there was no longer an active laboratory component to this study.	Study_Staff_Moved
IRB Closure	Ethical_Reason
Since only 1 of the first 10 subjects responded to the study treatment, it was decided to stop  the trial due to lack of efficacy .	Negative
Approval lapse	Regulatory
Study stopped at the end of the first step	Endpoint_Met
Study was terminated due to lack of available funding.	Business_Administrative
Company suspended development of product.	Business_Administrative
Not funded	Business_Administrative
Futility analysis undertaken, determined that study was underpowered.	Insufficient_Enrollment
Insufficient funding	Business_Administrative
See termination reason in detailed description	Invalid_Reason
The study was terminated by the Sponsor for administrative reasons and not due to any safety  concerns.	Business_Administrative
Lack of efficacy following an interim analysis	Negative
Change of dose regimen (new protocol)	Study_Design
Clinical Hold pending additional data review and protocol amendment	Interim_Analysis
Recruitment issues	Insufficient_Enrollment
Study withdrawn due to lack of enrollment	Insufficient_Enrollment
Withdrawal of drug supply.	Logistics_Resources
Low accrual	Insufficient_Enrollment
The decision is based on company re-evaluation of indications to be pursued within SCCHN	Business_Administrative
No enrollment	Insufficient_Enrollment
PI left JHU	Study_Staff_Moved
Study cancelled.	No_Context
Toxicity	Safety_Sideeffects
The sponsor terminated funding for the study.	Business_Administrative
Interim analyses showed statistically and clinically significant results.	Success
Trial stopped for administrative reasons prior to official determination of MTD.	Business_Administrative
Withdrew the IND with the FDA.	No_Context
Was not able to recruit enough patients	Insufficient_Enrollment
Slow Recruitment	Insufficient_Enrollment
No subjects were enrolled in this study. Funding ran out.	Insufficient_Enrollment
Internal business decision	Business_Administrative
Study closed due to low enrollment	Insufficient_Enrollment
Despite considerable efforts to boost recruitment during the final year of the study, no new  patients were enrolled.	Insufficient_Enrollment
Lack of efficacy.	Negative
Slow accrual	Insufficient_Enrollment
Portfolio consolidation.	Business_Administrative
Recent improvements in clinical practice have reduced the apparent incidence of AMR in renal  transplantation.	Business_Administrative
Slow Enrollment	Insufficient_Enrollment
The last remaining subject withdrew consent because the collaborator Genentech stopped  supplying study drug.	Insufficient_Enrollment
Due to a single, unexpected serious event, the trial was stopped.	Safety_Sideeffects
The DSMB stopped the trial due to unacceptable side effects in the experimental arm which has   not yet been verified	Safety_Sideeffects
Slow accrual	Insufficient_Enrollment
Trial was stopped due to difficult enrolment	Insufficient_Enrollment
Data presented at SABCS 2010 showing that dual blockade is superior to monotherapy	Another_Study
Drug combination is no longer pursued	Business_Administrative
Low participant accrual	Insufficient_Enrollment
Lack of Drug Supply	Logistics_Resources
Lack of accrual	Insufficient_Enrollment
