normalised_xref_id	normalised_id
MEDGEN:10781	EFO:0007441
ICD9:656.70	EFO:0007441
DOID:780	EFO:0007441
ICD10:O44	EFO:0007442
MEDGEN:10782	EFO:0007442
MEDDRA:10035119	EFO:0007442
MESH:D010923	EFO:0007442
NCIT:C26858	EFO:0007442
MESH:D010923	EFO:0007442
UMLS:C0032046	EFO:0007442
DOID:11060	EFO:0007442
MONDO:0005918	EFO:0007442
SCTID:36813001	EFO:0007442
ORDO:439167	EFO:0007443
MEDDRA:10035138	EFO:0007443
GARD:21823	EFO:0007443
UMLS:C0032051	EFO:0007443
MEDGEN:45942	EFO:0007443
MESH:D010927	EFO:0007443
SCTID:237292005	EFO:0007443
MONDO:0005919	EFO:0007443
DOID:3891	EFO:0007443
ICD9:762.2	EFO:0007443
MESH:D010927	EFO:0007443
DOID:14067	EFO:0007444
UMLS:C0024535	EFO:0007444
ICD9:084.9	EFO:0007444
ICD9:084.0	EFO:0007444
MESH:D016778	EFO:0007444
SCTID:62676009	EFO:0007444
MESH:D016778	EFO:0007444
ICD10:B50	EFO:0007444
NCIT:C34798	EFO:0007444
MONDO:0005920	EFO:0007444
MEDGEN:6185	EFO:0007444
NCIT:C34800	EFO:0007445
UMLS:C0024537	EFO:0007445
MESH:D016780	EFO:0007445
SCTID:27052006	EFO:0007445
MESH:D016780	EFO:0007445
ICD10CM:B51	EFO:0007445
ICD9:084.1	EFO:0007445
MEDGEN:6186	EFO:0007445
MONDO:0005921	EFO:0007445
ICD10:B51	EFO:0007445
DOID:12978	EFO:0007445
ICD9:012.0	EFO:0007446
MEDGEN:22517	EFO:0007446
ICD9:010.1	EFO:0007446
ICD9:010.12	EFO:0007446
SCTID:186172004	EFO:0007446
ICD9:010.10	EFO:0007446
ICD9:010.16	EFO:0007446
MESH:D014396	EFO:0007446
MESH:D014396	EFO:0007446
ICD9:012.00	EFO:0007446
ICD10CM:A15.6	EFO:0007446
NCIT:C26898	EFO:0007446
UMLS:C0041326	EFO:0007446
DOID:106	EFO:0007446
MONDO:0005922	EFO:0007446
MEDGEN:163415	EFO:0007447
MESH:D016720	EFO:0007447
DOID:11340	EFO:0007447
MESH:D016720	EFO:0007447
UMLS:C0851886	EFO:0007447
MONDO:0005923	EFO:0007447
GARD:4386	EFO:0007448
MEDDRA:10035662	EFO:0007448
DOID:11339	EFO:0007448
UMLS:C1535939	EFO:0007448
NORD:1923	EFO:0007448
MESH:D011020	EFO:0007448
NCIT:C3334	EFO:0007448
ICD11.FOUNDATION:404370038	EFO:0007448
SCTID:415125002	EFO:0007448
ORDO:723	EFO:0007448
ICD10EXP:J17.3*	EFO:0007448
MEDGEN:777048	EFO:0007448
ICD10EXP:B59+	EFO:0007448
MONDO:0019121	EFO:0007448
MESH:D011020	EFO:0007448
ICD10CM:B59	EFO:0007448
ICD9:136.3	EFO:0007448
MONDO:0005925	EFO:0007449
DOID:3730	EFO:0007449
MEDGEN:11408	EFO:0007449
MESH:D012766	EFO:0007449
MESH:D012766	EFO:0007449
UMLS:C0036969	EFO:0007449
SCTID:398102009	EFO:0007450
ICD9:045.92	EFO:0007450
ICD11.FOUNDATION:588527933	EFO:0007450
UMLS:C0032371	EFO:0007450
MEDGEN:18545	EFO:0007450
DOID:4953	EFO:0007450
NCIT:C35550	EFO:0007450
ORDO:2912	EFO:0007450
MEDDRA:10036012	EFO:0007450
MONDO:0017373	EFO:0007450
ICD9:045.90	EFO:0007450
ICD9:045.9	EFO:0007450
ICD9:045	EFO:0007450
MESH:D011051	EFO:0007450
ICD10:A80	EFO:0007450
MESH:D011051	EFO:0007450
GARD:7413	EFO:0007450
MONDO:0005927	EFO:0007451
MEDGEN:215447	EFO:0007451
UMLS:C0949804	EFO:0007451
MESH:D027601	EFO:0007451
DOID:647	EFO:0007451
MESH:D027601	EFO:0007451
SCTID:20427003	EFO:0007452
ICD10CM:I87.0	EFO:0007452
ICD9:459.10	EFO:0007452
ICD9:459.11	EFO:0007452
ICD9:459.12	EFO:0007452
MEDGEN:46043	EFO:0007452
MESH:D011186	EFO:0007452
DOID:2364	EFO:0007452
ICD9:459.1	EFO:0007452
MONDO:0005928	EFO:0007452
UMLS:C0032807	EFO:0007452
ICD9:459.13	EFO:0007452
MESH:D054070	EFO:0007452
MEDDRA:10056393	EFO:0007453
ICD10CM:F53	EFO:0007453
NCIT:C92852	EFO:0007453
MEDGEN:66359	EFO:0007453
SCTID:279225001	EFO:0007453
DOID:9478	EFO:0007453
UMLS:C0221074	EFO:0007453
MESH:D019052	EFO:0007453
MONDO:0005929	EFO:0007453
MESH:D019052	EFO:0007453
NORD:1600	EFO:0007454
ORDO:2942	EFO:0007454
ICD10:G14	EFO:0007454
MESH:D016262	EFO:0007454
MONDO:0017416	EFO:0007454
MEDGEN:36363	EFO:0007454
ICD11.FOUNDATION:2018885243	EFO:0007454
UMLS:C0080040	EFO:0007454
MESH:D016262	EFO:0007454
GARD:4454	EFO:0007454
DOID:4952	EFO:0007454
SCTID:31097004	EFO:0007454
MONDO:0016318	EFO:0007455
ICD11.FOUNDATION:902939755	EFO:0007455
GARD:7468	EFO:0007455
MESH:D007968	EFO:0007455
NANDO:1200205	EFO:0007455
ICD9:046.3	EFO:0007455
ICD10CM:A81.2	EFO:0007455
MESH:D007968	EFO:0007455
NORD:1616	EFO:0007455
ORDO:217260	EFO:0007455
SCTID:22255007	EFO:0007455
MEDDRA:10036807	EFO:0007455
MEDGEN:7327	EFO:0007455
DOID:643	EFO:0007455
NCIT:C26815	EFO:0007455
UMLS:C0023524	EFO:0007455
MESH:D011553	EFO:0007456
DOID:3559	EFO:0007456
MEDDRA:10037138	EFO:0007456
MESH:D011557	EFO:0007457
MESH:D011557	EFO:0007457
DOID:3902	EFO:0007457
MEDGEN:18730	EFO:0007457
MONDO:0005932	EFO:0007457
UMLS:C0033839	EFO:0007457
MEDGEN:61645	EFO:0007458
SCTID:189815007	EFO:0007458
ORDO:64741	EFO:0007458
ICD10:C34.2	EFO:0007458
MESH:D018202	EFO:0007458
ICD10:C34.3	EFO:0007458
ICD10:C34.9	EFO:0007458
ICD9:162.9	EFO:0007458
NCIT:C3732	EFO:0007458
MONDO:0005933	EFO:0007458
DOID:4765	EFO:0007458
ICD10:C34.8	EFO:0007458
ICD10:C34.1	EFO:0007458
EFO:0007458	EFO:0007458
GARD:18864	EFO:0007458
UMLS:C0206629	EFO:0007458
DOID:3649	EFO:0007459
MESH:D015325	EFO:0007459
UMLS:C0085435	EFO:0007460
MESH:D016918	EFO:0007460
SCTID:129133005	EFO:0007460
ICD9:711.40	EFO:0007460
ORDO:29207	EFO:0007460
ICD10:M03	EFO:0007460
MEDGEN:39047	EFO:0007460
NORD:1650	EFO:0007460
NCIT:C128332	EFO:0007460
ICD9:711.30	EFO:0007460
DOID:6196	EFO:0007460
MEDDRA:10003267	EFO:0007460
MESH:D016918	EFO:0007460
MONDO:0017376	EFO:0007460
ICD9:711.3	EFO:0007460
MEDDRA:10038294	EFO:0007460
MEDDRA:10037994	EFO:0007460
GARD:5693	EFO:0007460
ICD9:099.3	EFO:0007460
UMLS:C0694550	EFO:0007461
MEDGEN:195802	EFO:0007461
MESH:D009165	EFO:0007461
HP:0006532	EFO:0007461
MONDO:0005936	EFO:0007461
SCTID:699014000	EFO:0007461
DOID:412	EFO:0007461
ICD10CM:G47.52	EFO:0007462
MONDO:0005937	EFO:0007462
ICD9:780.59	EFO:0007462
SCTID:415238003	EFO:0007462
MEDDRA:10078725	EFO:0007462
MEDGEN:199730	EFO:0007462
DOID:9091	EFO:0007462
ICD9:327.42	EFO:0007462
MESH:D020187	EFO:0007462
UMLS:C0751772	EFO:0007462
MESH:D020187	EFO:0007462
MEDDRA:10038534	EFO:0007463
MESH:D014398	EFO:0007463
ICD9:016.0	EFO:0007463
ICD9:016.00	EFO:0007463
MONDO:0005938	EFO:0007463
MEDGEN:21728	EFO:0007463
DOID:9733	EFO:0007463
MESH:D014398	EFO:0007463
NCIT:C123020	EFO:0007463
UMLS:C0041328	EFO:0007463
SCTID:44323002	EFO:0007463
UMLS:C0035112	EFO:0007464
MESH:D012088	EFO:0007464
MESH:D012088	EFO:0007464
MONDO:0005939	EFO:0007464
DOID:1334	EFO:0007464
MEDGEN:48410	EFO:0007464
MESH:D010253	EFO:0007465
MONDO:0005940	EFO:0007465
DOID:3729	EFO:0007465
MEDGEN:811417	EFO:0007465
MESH:D010253	EFO:0007465
UMLS:C3714630	EFO:0007465
MONDO:0005941	EFO:0007466
ICD10:C48.0	EFO:0007466
MESH:D012186	EFO:0007466
UMLS:C0153465	EFO:0007466
ICD10:C48	EFO:0007466
SCTID:126872008	EFO:0007466
DOID:5875	EFO:0007466
ICD9:158.0	EFO:0007466
ICD9:158	EFO:0007466
EFO:0007466	EFO:0007466
NCIT:C3357	EFO:0007466
MEDGEN:57559	EFO:0007466
NCIT:C3537	EFO:0007466
MESH:D012202	EFO:0007467
MONDO:0005942	EFO:0007467
NCIT:C34983	EFO:0007467
ICD11.FOUNDATION:649014905	EFO:0007467
ORDO:3096	EFO:0007467
UMLS:C0035400	EFO:0007467
GARD:7570	EFO:0007467
MEDGEN:19772	EFO:0007467
MESH:D012202	EFO:0007467
SCTID:74351001	EFO:0007467
MEDDRA:10039012	EFO:0007467
DOID:14525	EFO:0007467
ICD9:331.81	EFO:0007467
MESH:D017196	EFO:0007468
MESH:D017196	EFO:0007468
DOID:2906	EFO:0007468
UMLS:C0162631	EFO:0007468
MONDO:0005943	EFO:0007468
MEDGEN:57950	EFO:0007468
UMLS:C0206751	EFO:0007469
DOID:1982	EFO:0007469
MEDGEN:60221	EFO:0007469
MONDO:0005944	EFO:0007469
MESH:D018353	EFO:0007469
MESH:D018353	EFO:0007469
MESH:D012226	EFO:0007470
ICD11.FOUNDATION:1053615368	EFO:0007470
MONDO:0005945	EFO:0007470
SCTID:72409005	EFO:0007470
UMLS:C0035468	EFO:0007470
ICD9:040.1	EFO:0007470
MESH:D012226	EFO:0007470
MEDGEN:20569	EFO:0007470
DOID:11336	EFO:0007470
MEDDRA:10039102	EFO:0007470
ICD10CM:B48.1	EFO:0007471
SCTID:18140003	EFO:0007471
MESH:D012227	EFO:0007471
ICD11.FOUNDATION:1150206155	EFO:0007471
DOID:2409	EFO:0007471
MONDO:0005946	EFO:0007471
MESH:D012227	EFO:0007471
ICD9:117.0	EFO:0007471
MEDDRA:10039104	EFO:0007471
MEDGEN:48452	EFO:0007471
UMLS:C0035469	EFO:0007471
MESH:D011022	EFO:0007472
DOID:13275	EFO:0007472
UMLS:C0032307	EFO:0007472
ICD9:484.8	EFO:0007472
MEDGEN:45973	EFO:0007472
MONDO:0005947	EFO:0007472
SCTID:233621003	EFO:0007472
MESH:D011022	EFO:0007472
ORDO:36236	EFO:0007473
NORD:1781	EFO:0007473
NCIT:C85077	EFO:0007473
SCTID:277475006	EFO:0007473
ICD11.FOUNDATION:1554593739	EFO:0007473
ICD10CM:L00	EFO:0007473
MONDO:0018181	EFO:0007473
SCTID:200946001	EFO:0007473
DOID:9063	EFO:0007473
MEDDRA:10041929	EFO:0007473
MESH:D013206	EFO:0007473
ICD9:695.81	EFO:0007473
MESH:D013206	EFO:0007473
MEDDRA:10039199	EFO:0007473
MEDGEN:52484	EFO:0007473
GARD:13158	EFO:0007473
UMLS:C0038165	EFO:0007473
DOID:5120	EFO:0007474
UMLS:C0376549	EFO:0007474
MESH:D019349	EFO:0007474
MEDGEN:83999	EFO:0007474
MONDO:0005949	EFO:0007474
MESH:D019349	EFO:0007474
MONDO:0005950	EFO:0007475
DOID:11092	EFO:0007475
MEDDRA:10039434	EFO:0007475
UMLS:C0036114	EFO:0007475
MEDGEN:48541	EFO:0007475
ICD9:003.0	EFO:0007475
MESH:D012478	EFO:0007475
SCTID:42338000	EFO:0007475
MESH:D012478	EFO:0007475
MEDDRA:10039483	EFO:0007476
ICD11.FOUNDATION:261748740	EFO:0007476
MESH:D012523	EFO:0007476
DOID:9640	EFO:0007476
ORDO:54368	EFO:0007476
MEDGEN:48559	EFO:0007476
ICD9:136.5	EFO:0007476
MESH:D012523	EFO:0007476
UMLS:C0036231	EFO:0007476
GARD:18848	EFO:0007476
MONDO:0018903	EFO:0007476
SCTID:88905005	EFO:0007476
NCIT:C94575	EFO:0007477
ICD10CM:A38	EFO:0007477
MEDDRA:10039587	EFO:0007477
UMLS:C0036285	EFO:0007477
ICD11.FOUNDATION:107294155	EFO:0007477
MESH:D012541	EFO:0007477
ICD9:034	EFO:0007477
DOID:8596	EFO:0007477
MONDO:0005952	EFO:0007477
MEDGEN:11327	EFO:0007477
SCTID:30242009	EFO:0007477
ICD9:034.1	EFO:0007477
MESH:D012541	EFO:0007477
ICD10:A38	EFO:0007477
UMLS:C0007135	EFO:0007478
DOID:4024	EFO:0007478
EFO:0007478	EFO:0007478
MEDGEN:2873	EFO:0007478
NCIT:C2928	EFO:0007478
MONDO:0005953	EFO:0007478
MESH:D002293	EFO:0007478
DOID:12927	EFO:0007479
MONDO:0005954	EFO:0007479
MESH:D012610	EFO:0007479
MESH:D012610	EFO:0007479
MESH:D012612	EFO:0007480
SCTID:271425001	EFO:0007480
ICD9:081.2	EFO:0007480
MONDO:0019365	EFO:0007480
MEDDRA:10039766	EFO:0007480
UMLS:C0036472	EFO:0007480
DOID:13371	EFO:0007480
MESH:D012612	EFO:0007480
GARD:19035	EFO:0007480
MEDGEN:48591	EFO:0007480
ORDO:83317	EFO:0007480
ICD11.FOUNDATION:1695340384	EFO:0007480
ICD10CM:A20.7	EFO:0007481
ICD9:020.2	EFO:0007481
MESH:D010930	EFO:0007481
SCTID:9012003	EFO:0007481
DOID:3481	EFO:0007481
MONDO:0005956	EFO:0007481
MEDDRA:10040097	EFO:0007481
MEDGEN:56296	EFO:0007481
UMLS:C0152936	EFO:0007481
UMLS:C0036850	EFO:0007482
MONDO:0005957	EFO:0007482
DOID:1079	EFO:0007482
SCTID:4414005	EFO:0007482
MESH:D012719	EFO:0007482
MESH:D012719	EFO:0007482
MEDGEN:11393	EFO:0007482
MEDDRA:10040634	EFO:0007484
MESH:D018877	EFO:0007484
UMLS:C0037050	EFO:0007484
DOID:2710	EFO:0007484
SCTID:19076009	EFO:0007484
MONDO:0005959	EFO:0007484
MESH:D018877	EFO:0007484
MEDGEN:48661	EFO:0007484
UMLS:C0037116	EFO:0007485
DOID:10325	EFO:0007485
GARD:7647	EFO:0007485
NCIT:C3369	EFO:0007485
MESH:D012829	EFO:0007485
MEDDRA:10040678	EFO:0007485
MONDO:0005960	EFO:0007485
SCTID:805002	EFO:0007485
ICD9:502	EFO:0007485
MEDGEN:20758	EFO:0007485
MESH:D012829	EFO:0007485
UMLS:C0037199	EFO:0007486
MESH:D012852	EFO:0007486
ICD10:J32	EFO:0007486
ICD9:461	EFO:0007486
DOID:0050127	EFO:0007486
NCIT:C35024	EFO:0007486
ICD10:J01	EFO:0007486
SCTID:36971009	EFO:0007486
MESH:D012852	EFO:0007486
MEDDRA:10040753	EFO:0007486
MEDGEN:20772	EFO:0007486
MONDO:0005961	EFO:0007486
ICD9:461.9	EFO:0007486
MEDGEN:21727	EFO:0007487
MESH:D014394	EFO:0007487
MESH:D014394	EFO:0007487
DOID:1639	EFO:0007487
ICD9:015	EFO:0007487
SCTID:17653001	EFO:0007487
MONDO:0005962	EFO:0007487
ICD9:015.9	EFO:0007487
UMLS:C0041324	EFO:0007487
NCIT:C35030	EFO:0007488
MONDO:0005963	EFO:0007488
DOID:10080	EFO:0007488
ICD9:123.5	EFO:0007488
SCTID:31659000	EFO:0007488
MESH:D013031	EFO:0007488
ICD10CM:B70.1	EFO:0007488
ICD11.FOUNDATION:22873958	EFO:0007488
UMLS:C0037753	EFO:0007488
MESH:D013031	EFO:0007488
MEDGEN:52426	EFO:0007488
NCIT:C35031	EFO:0007489
MESH:D015524	EFO:0007489
MEDGEN:11543	EFO:0007489
SCTID:13266007	EFO:0007489
MONDO:0005964	EFO:0007489
DOID:10794	EFO:0007489
UMLS:C0037886	EFO:0007489
MESH:D015524	EFO:0007489
MEDDRA:10041601	EFO:0007490
DOID:6725	EFO:0007490
ICD9:724.09	EFO:0007490
MESH:D013130	EFO:0007490
MEDGEN:396107	EFO:0007490
MEDDRA:10082214	EFO:0007490
UMLS:C1861329	EFO:0007490
ICD11.FOUNDATION:1847895828	EFO:0007490
NANDO:1200372	EFO:0007490
MONDO:0005965	EFO:0007490
ICD9:724.00	EFO:0007490
SCTID:76107001	EFO:0007490
NCIT:C177444	EFO:0007490
HP:0003416	EFO:0007490
SCTID:18347007	EFO:0007490
MESH:D013130	EFO:0007490
ICD9:723.0	EFO:0007490
UMLS:C0153470	EFO:0007491
NCIT:C3539	EFO:0007491
MESH:D013160	EFO:0007491
EFO:0007491	EFO:0007491
DOID:672	EFO:0007491
ICD10:C26.1	EFO:0007491
MONDO:0005966	EFO:0007491
NCIT:C3383	EFO:0007491
SCTID:127230005	EFO:0007491
ICD10CM:C26.1	EFO:0007491
MEDGEN:102271	EFO:0007491
MEDGEN:11949	EFO:0007492
DOID:9305	EFO:0007492
MONDO:0005967	EFO:0007492
MESH:D014400	EFO:0007492
ICD9:017.7	EFO:0007492
UMLS:C0041331	EFO:0007492
MESH:D014400	EFO:0007492
SCTID:28399005	EFO:0007492
MEDDRA:10063550	EFO:0007493
MESH:D013168	EFO:0007493
HP:0003302	EFO:0007493
MONDO:0008475	EFO:0007493
NCIT:C35033	EFO:0007493
OMIM:184200	EFO:0007493
UMLS:C0038016	EFO:0007493
ICD11.FOUNDATION:1075039772	EFO:0007493
DOID:6682	EFO:0007493
MESH:D013168	EFO:0007493
MEDDRA:10041675	EFO:0007493
SCTID:274152003	EFO:0007493
MEDGEN:52470	EFO:0007493
MEDDRA:10041736	EFO:0007494
GARD:7692	EFO:0007494
UMLS:C0038034	EFO:0007494
MEDGEN:21298	EFO:0007494
MESH:D013174	EFO:0007494
DOID:14484	EFO:0007494
MONDO:0005968	EFO:0007494
ORDO:826	EFO:0007494
ICD9:117.1	EFO:0007494
MESH:D013174	EFO:0007494
SCTID:42094007	EFO:0007494
ICD10CM:B42	EFO:0007494
ICD11.FOUNDATION:579570784	EFO:0007494
GARD:19041	EFO:0007495
ICD9:062.3	EFO:0007495
MESH:D004674	EFO:0007495
UMLS:C0014060	EFO:0007495
ICD10CM:A83.3	EFO:0007495
DOID:10845	EFO:0007495
SCTID:417607009	EFO:0007495
MESH:D004674	EFO:0007495
ICD11.FOUNDATION:1306878274	EFO:0007495
MEDDRA:10041896	EFO:0007495
ORDO:83484	EFO:0007495
MONDO:0005969	EFO:0007495
MEDGEN:41773	EFO:0007495
DOID:12608	EFO:0007496
MEDGEN:18532	EFO:0007496
MESH:D011023	EFO:0007496
MONDO:0005970	EFO:0007496
SCTID:22754005	EFO:0007496
ICD9:482.40	EFO:0007496
ICD9:482.49	EFO:0007496
MESH:D011023	EFO:0007496
UMLS:C0032308	EFO:0007496
ICD9:482.4	EFO:0007496
MEDDRA:10041928	EFO:0007496
DOID:96	EFO:0007497
ICD9:005.0	EFO:0007497
SCTID:84622004	EFO:0007497
NCIT:C35037	EFO:0007497
UMLS:C0038159	EFO:0007497
MEDGEN:52482	EFO:0007497
MONDO:0005971	EFO:0007497
MESH:D013202	EFO:0007497
MESH:D013202	EFO:0007497
UMLS:C0085292	EFO:0007498
MEDGEN:39017	EFO:0007498
MESH:D016750	EFO:0007498
SCTID:5217008	EFO:0007498
GARD:5023	EFO:0007498
ORDO:3198	EFO:0007498
MONDO:0008491	EFO:0007498
NORD:1740	EFO:0007498
DOID:13366	EFO:0007498
MESH:D016750	EFO:0007498
NCIT:C85170	EFO:0007498
MEDDRA:10042044	EFO:0007498
OMIM:184850	EFO:0007498
ICD9:333.91	EFO:0007498
ICD9:481	EFO:0007499
MESH:D011018	EFO:0007499
UMLS:C0155862	EFO:0007499
ICD9:482.39	EFO:0007499
MONDO:0005972	EFO:0007499
MESH:D011018	EFO:0007499
DOID:10532	EFO:0007499
MEDGEN:57615	EFO:0007499
ICD10CM:J13	EFO:0007499
DOID:0040084	EFO:0007499
ICD9:482.30	EFO:0007499
SCTID:233607000	EFO:0007499
MONDO:0005973	EFO:0007500
MESH:D017206	EFO:0007500
DOID:1845	EFO:0007500
MESH:D017206	EFO:0007500
MEDGEN:20976	EFO:0007501
NCIT:C128398	EFO:0007501
GARD:8195	EFO:0007501
ICD11.FOUNDATION:2088326190	EFO:0007501
DOID:10955	EFO:0007501
MONDO:0005974	EFO:0007501
MESH:D013322	EFO:0007501
MEDDRA:10042254	EFO:0007501
ORDO:76	EFO:0007501
ICD10:B78	EFO:0007501
UMLS:C0038463	EFO:0007501
MESH:D013322	EFO:0007501
ICD9:127.2	EFO:0007501
SCTID:187176005	EFO:0007501
DOID:8970	EFO:0007502
MESH:D013344	EFO:0007502
NCIT:C85171	EFO:0007502
NANDO:1200195	EFO:0007502
UMLS:C0038522	EFO:0007502
NANDO:1200198	EFO:0007502
NORD:1743	EFO:0007502
ICD10CM:A81.1	EFO:0007502
NANDO:2200899	EFO:0007502
NANDO:2100245	EFO:0007502
ICD11.FOUNDATION:1098683540	EFO:0007502
MEDDRA:10042297	EFO:0007502
ORDO:2806	EFO:0007502
MEDGEN:52527	EFO:0007502
GARD:7708	EFO:0007502
MESH:D013344	EFO:0007502
ICD9:046.2	EFO:0007502
NANDO:1200196	EFO:0007502
MONDO:0009835	EFO:0007502
OMIM:260470	EFO:0007502
UMLS:C0029888	EFO:0007503
DOID:11506	EFO:0007503
ICD9:382	EFO:0007503
ICD9:382.4	EFO:0007503
MESH:D010035	EFO:0007503
MEDGEN:10506	EFO:0007503
MONDO:0005975	EFO:0007503
ICD11.FOUNDATION:1528565412	EFO:0007503
SCTID:39288006	EFO:0007503
ICD10:H66	EFO:0007503
MESH:D010035	EFO:0007503
DOID:4166	EFO:0007504
MEDDRA:10042895	EFO:0007504
UMLS:C0039128	EFO:0007504
ICD10:A53	EFO:0007504
MEDGEN:21447	EFO:0007504
ICD10:A51	EFO:0007504
MEDDRA:10062120	EFO:0007504
MESH:D013587	EFO:0007504
MEDDRA:10042894	EFO:0007504
SNOMEDCT:76272004	EFO:0007504
NCIT:C35055	EFO:0007504
MEDDRA:10042896	EFO:0007504
ICD9:097.9	EFO:0007504
SCTID:76272004	EFO:0007504
NCIT:C35055	EFO:0007504
MESH:D013587	EFO:0007504
MONDO:0005976	EFO:0007504
MEDDRA:10042901	EFO:0007504
ICD11.FOUNDATION:455894495	EFO:0007504
ICD9:094.0	EFO:0007505
MESH:D013606	EFO:0007505
ICD10CM:A52.11	EFO:0007505
NCIT:C35057	EFO:0007505
SCTID:316841006	EFO:0007505
UMLS:C0039223	EFO:0007505
ICD11.FOUNDATION:1131342025	EFO:0007505
MONDO:0005977	EFO:0007505
MESH:D013606	EFO:0007505
MEDGEN:21065	EFO:0007505
MEDDRA:10043069	EFO:0007505
DOID:10027	EFO:0007505
MONDO:0005978	EFO:0007506
DOID:3733	EFO:0007506
SCTID:68771000	EFO:0007506
MESH:D013801	EFO:0007506
MEDGEN:11763	EFO:0007506
ICD9:136.8	EFO:0007506
MESH:D013801	EFO:0007506
UMLS:C0039753	EFO:0007506
NCIT:C85188	EFO:0007507
NORD:1766	EFO:0007507
UMLS:C0039984	EFO:0007507
SCTID:128210009	EFO:0007507
MEDGEN:21158	EFO:0007507
MESH:D013901	EFO:0007507
MESH:D013901	EFO:0007507
MEDDRA:10048627	EFO:0007507
MONDO:0005979	EFO:0007507
GARD:7759	EFO:0007507
ORDO:97330	EFO:0007507
DOID:3103	EFO:0007507
ICD11.FOUNDATION:909280105	EFO:0007507
UMLS:C0040196	EFO:0007508
MEDGEN:21178	EFO:0007508
MONDO:0005980	EFO:0007508
MESH:D013984	EFO:0007508
DOID:4109	EFO:0007508
MESH:D013984	EFO:0007508
MONDO:0005981	EFO:0007509
DOID:11285	EFO:0007509
MESH:D013985	EFO:0007509
MESH:D013985	EFO:0007509
UMLS:C0040197	EFO:0007509
GARD:7771	EFO:0007509
MEDDRA:10077336	EFO:0007509
SCTID:74225001	EFO:0007509
MEDGEN:52752	EFO:0007509
MEDGEN:52757	EFO:0007510
MONDO:0005982	EFO:0007510
NCIT:C112181	EFO:0007510
DOID:12404	EFO:0007510
MEDDRA:10043864	EFO:0007510
MESH:D014005	EFO:0007510
UMLS:C0040247	EFO:0007510
ICD10CM:B35	EFO:0007511
MESH:D014007	EFO:0007511
UMLS:C0040254	EFO:0007511
NCIT:C35072	EFO:0007511
MESH:D014007	EFO:0007511
DOID:4336	EFO:0007511
MONDO:0005983	EFO:0007511
SCTID:85375000	EFO:0007511
MEDGEN:52758	EFO:0007511
MESH:D014008	EFO:0007512
ICD10CM:B35.3	EFO:0007512
UMLS:C0040259	EFO:0007512
SCTID:6020002	EFO:0007512
MEDGEN:52759	EFO:0007512
MONDO:0005984	EFO:0007512
MEDDRA:10043873	EFO:0007512
DOID:12403	EFO:0007512
MESH:D014008	EFO:0007512
ICD9:110.4	EFO:0007512
MONDO:0005985	EFO:0007513
MEDGEN:21575	EFO:0007513
UMLS:C0040361	EFO:0007513
MESH:D014036	EFO:0007513
DOID:4865	EFO:0007513
MESH:D014036	EFO:0007513
MESH:D018176	EFO:0007514
MESH:D018176	EFO:0007514
MONDO:0005986	EFO:0007514
UMLS:C0206607	EFO:0007514
DOID:4088	EFO:0007514
MEDGEN:104897	EFO:0007514
DOID:3107	EFO:0007515
MESH:D017227	EFO:0007515
MESH:D017227	EFO:0007515
MEDGEN:21221	EFO:0007515
MONDO:0005987	EFO:0007515
UMLS:C0040522	EFO:0007515
MESH:D007816	EFO:0007516
NCIT:C34758	EFO:0007516
MONDO:0005988	EFO:0007516
ICD11.FOUNDATION:1794729263	EFO:0007516
ICD9:128.0	EFO:0007516
SCTID:406619001	EFO:0007516
UMLS:C0040553	EFO:0007516
GARD:18793	EFO:0007516
MEDDRA:10044269	EFO:0007516
ORDO:3343	EFO:0007516
DOID:9790	EFO:0007516
MEDGEN:21596	EFO:0007516
NCIT:C85194	EFO:0007516
MESH:D014120	EFO:0007516
UMLS:C0040558	EFO:0007517
ICD9:130.7	EFO:0007517
MEDGEN:21597	EFO:0007517
DOID:9965	EFO:0007517
ICD9:130	EFO:0007517
MEDDRA:10044275	EFO:0007517
ICD10:B58	EFO:0007517
ICD11.FOUNDATION:738999268	EFO:0007517
MESH:D014123	EFO:0007517
NCIT:C3418	EFO:0007517
MEDDRA:10044272	EFO:0007517
ICD10CM:B58	EFO:0007517
ICD9:130.9	EFO:0007517
MONDO:0005989	EFO:0007517
MESH:D014123	EFO:0007517
SCTID:187192000	EFO:0007517
MONDO:0005990	EFO:0007518
MEDDRA:10044302	EFO:0007518
DOID:9392	EFO:0007518
SCTID:62994001	EFO:0007518
UMLS:C0040584	EFO:0007518
ICD9:464.1	EFO:0007518
MEDGEN:11870	EFO:0007518
NCIT:C78643	EFO:0007518
MESH:D014136	EFO:0007518
ICD10CM:J04.1	EFO:0007518
MESH:D014136	EFO:0007518
MESH:D014205	EFO:0007519
ICD10CM:A79.0	EFO:0007519
ICD11.FOUNDATION:1587737629	EFO:0007519
ORDO:64694	EFO:0007519
UMLS:C0040830	EFO:0007519
MESH:D014205	EFO:0007519
MEDGEN:21637	EFO:0007519
SCTID:82214002	EFO:0007519
DOID:11101	EFO:0007519
MONDO:0005991	EFO:0007519
MEDDRA:10044582	EFO:0007519
GARD:18862	EFO:0007519
ICD9:083.1	EFO:0007519
MESH:D014235	EFO:0007520
DOID:9784	EFO:0007520
MEDDRA:10044609	EFO:0007520
NCIT:C35083	EFO:0007521
ICD9:131.00	EFO:0007521
ICD10CM:A59.0	EFO:0007521
