normalised_id	normalised_label	is_obsolete
ORDO:275761	obsolete_lysosomal acid lipase deficiency	True
ORDO:275766	obsolete_idiopathic pulmonary arterial hypertension	True
ORDO:275777	obsolete_heritable pulmonary arterial hypertension	True
ORDO:275864	obsolete_behavioral variant of frontotemporal dementia	True
ORDO:275872	obsolete_frontotemporal dementia with motor neuron disease	True
ORDO:2759	imperforate oropharynx - costo vetebral anomalies	False
ORDO:276	obsolete_t-b+ severe combined immunodeficiency due to gamma chain deficiency	True
ORDO:2760	obsolete_oslam syndrome	True
ORDO:276058	genetic neurodegenerative disease with dementia	False
ORDO:276061	genetic frontotemporal degeneration with dementia	False
ORDO:276066	obsolete_bile acid coa ligase deficiency and defective amidation	True
ORDO:276152	obsolete_multiple endocrine neoplasia type 4	True
ORDO:276161	obsolete_multiple endocrine neoplasia	True
ORDO:276183	obsolete_spinocerebellar ataxia type 32	True
ORDO:276193	obsolete_spinocerebellar ataxia type 35	True
ORDO:276198	obsolete_spinocerebellar ataxia type 36	True
ORDO:2762	obsolete_progressive osseous heteroplasia	True
ORDO:276212	obsolete_mucopolysaccharidosis type 6, rapidly progressing	True
ORDO:276223	obsolete_mucopolysaccharidosis type 6, slowly progressing	True
ORDO:276234	obsolete_non-syndromic male infertility due to sperm motility disorder	True
ORDO:276238	obsolete_machado-joseph disease type 1	True
ORDO:276241	obsolete_machado-joseph disease type 2	True
ORDO:276244	obsolete_machado-joseph disease type 3	True
ORDO:276249	xeroderma pigmentosum complementation group a	False
ORDO:276252	xeroderma pigmentosum complementation group b	False
ORDO:276255	xeroderma pigmentosum complementation group c	False
ORDO:276258	xeroderma pigmentosum complementation group d	False
ORDO:276261	xeroderma pigmentosum complementation group e	False
ORDO:276264	xeroderma pigmentosum complementation group f	False
ORDO:276267	xeroderma pigmentosum complementation group g	False
ORDO:276280	obsolete_hemihyperplasia-multiple lipomatosis syndrome	True
ORDO:2763	obsolete_osteocraniostenosis	True
ORDO:276399	familial multinodular goiter	False
ORDO:276405	obsolete_hyperbiliverdinemia	True
ORDO:276413	obsolete_10q22.3q23.3 microdeletion syndrome	True
ORDO:276422	obsolete_10q22.3q23.3 microduplication syndrome	True
ORDO:276432	premature aging appearance-developmental delay-cardiac arrhythmia syndrome	False
ORDO:276435	obsolete_lower motor neuron syndrome with late-adult onset	True
ORDO:276525	obsolete_familial hyperinsulinism	True
ORDO:276556	obsolete_hyperinsulinism due to ucp2 deficiency	True
ORDO:276575	obsolete_autosomal dominant hyperinsulinism due to sur1 deficiency	True
ORDO:276580	obsolete_autosomal dominant hyperinsulinism due to kir6.2 deficiency	True
ORDO:276585	obsolete_diazoxide-resistant hyperinsulinism	True
ORDO:276598	obsolete_diazoxide-resistant focal hyperinsulinism due to sur1 deficiency	True
ORDO:276603	obsolete_diazoxide-resistant focal hyperinsulinism due to kir6.2 deficiency	True
ORDO:276608	obsolete_adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia	True
ORDO:276630	obsolete_symptomatic form of coffin-lowry syndrome in female carriers	True
ORDO:2767	obsolete_carpotarsal osteochondromatosis	True
ORDO:2768	obsolete_blount disease	True
ORDO:2769	obsolete_familial osteodysplasia, anderson type	True
ORDO:277	severe combined immunodeficiency due to adenosine deaminase deficiency	False
ORDO:2770	nasu-hakola disease	False
ORDO:2771	obsolete_bruck syndrome	True
ORDO:2772	congenital osteogenesis imperfecta - microcephaly - cataracts	False
ORDO:2773	osteogenesis imperfecta - retinopathy - seizures - intellectual disability	False
ORDO:2774	obsolete_multicentric carpo-tarsal osteolysis with or without nephropathy	True
ORDO:2776	obsolete_autosomal recessive distal osteolysis syndrome	True
ORDO:2777	obsolete_osteomesopyknosis	True
ORDO:2779	osteopathia striata - pigmentary dermopathy - white forelock	False
ORDO:278	obsolete_corticobasal degeneration	True
ORDO:2780	osteopathia striata - cranial sclerosis	False
ORDO:2781	obsolete_osteopetrosis	True
ORDO:2783	autosomal dominant osteopetrosis type 1	False
ORDO:2785	osteopetrosis with renal tubular acidosis	False
ORDO:2786	osteoporosis - oculocutaneous hypopigmentation syndrome	False
ORDO:2787	osteoporosis - macrocephaly - blindness - joint hyperlaxity	False
ORDO:2788	osteoporosis - pseudoglioma	False
ORDO:2789	obsolete_lateral meningocele syndrome	True
ORDO:2790	obsolete_autosomal dominant osteosclerosis, worth type	True
ORDO:2791	obsolete_otodental syndrome	True
ORDO:2792	obsolete_otofaciocervical syndrome	True
ORDO:2796	pachydermoperiostosis	False
ORDO:2798	pachygyria - intellectual disability - epilepsy	False
ORDO:279934	mitochondrial dna depletion syndrome, hepatocerebral form due to dguok deficiency	False
ORDO:279943	obsolete_hereditary neutrophilia	True
ORDO:28	obsolete_vitamin b12-responsive methylmalonic acidemia	True
ORDO:280	obsolete_wolf-hirschhorn syndrome	True
ORDO:280071	obsolete_alg11-cdg	True
ORDO:2801	obsolete_juvenile paget disease	True
ORDO:280133	obsolete_complement component 3 deficiency	True
ORDO:280142	obsolete_severe combined immunodeficiency due to lck deficiency	True
ORDO:280183	methylmalonic aciduria due to transcobalamin receptor defect	False
ORDO:280195	obsolete_septopreoptic holoprosencephaly	True
ORDO:2802	obsolete_x-linked sideroblastic anemia with ataxia	True
ORDO:280200	obsolete_microform holoprosencephaly	True
ORDO:280210	obsolete_pelizaeus-merzbacher disease, connatal form	True
ORDO:280219	obsolete_pelizaeus-merzbacher disease, classic form	True
ORDO:280224	obsolete_pelizaeus-merzbacher disease, transitional form	True
ORDO:280229	obsolete_pelizaeus-merzbacher disease in female carriers	True
ORDO:280234	obsolete_null syndrome	True
ORDO:280270	obsolete_pelizaeus-merzbacher-like disease	True
ORDO:280282	pelizaeus-merzbacher-like disease due to gjc2 mutation	False
ORDO:280288	pelizaeus-merzbacher-like disease due to hspd1 mutation	False
ORDO:280293	pelizaeus-merzbacher-like disease due to aimp1 mutation	False
ORDO:280325	obsolete_distal monosomy 12p	True
ORDO:280333	obsolete_autosomal recessive limb-girdle muscular dystrophy type 2p	True
ORDO:280356	obsolete_familial partial lipodystrophy associated with plin1 mutations	True
ORDO:280365	autosomal codominant severe lipodystrophic laminopathy	False
ORDO:280379	obsolete_erythropoietic uroporphyria associated with myeloid malignancy	True
ORDO:280384	recessive intellectual disability - motor dysfunction - multiple joint contractures	False
ORDO:2804	w syndrome	False
ORDO:280403	obsolete_familial omphalocele syndrome with facial dysmorphism	True
ORDO:280406	obsolete_familial steroid-resistant nephrotic syndrome with sensorineural deafness	True
ORDO:2805	partial pancreatic agenesis	False
ORDO:280553	obsolete_fatal infantile hypertonic myofibrillar myopathy	True
ORDO:280558	obsolete_warsaw breakage syndrome	True
ORDO:280569	obsolete_rapidly progressive glomerulonephritis	True
ORDO:280576	obsolete_nestor-guillermo progeria syndrome	True
ORDO:280586	obsolete_chondrodysplasia with joint dislocations, gpapp type	True
ORDO:280598	obsolete_hereditary sensorimotor neuropathy with hyperelastic skin	True
ORDO:280615	obsolete_hemoglobinopathy toms river	True
ORDO:280620	obsolete_progressive myoclonic epilepsy type 6	True
ORDO:280628	obsolete_familial progressive hyper- and hypopigmentation	True
ORDO:280633	multiple congenital anomalies - hypotonia - seizures syndrome	False
ORDO:280640	obsolete_occipital pachygyria and polymicrogyria	True
ORDO:280651	obsolete_acrodysostosis with multiple hormone resistance	True
ORDO:280654	obsolete_autosomal recessive nail dysplasia	True
ORDO:280663	hermansky-pudlak syndrome type 9	False
ORDO:280671	congenital muscular dystrophy due to phosphatidylcholine biosynthesis defect	False
ORDO:280679	moyamoya disease - short stature - facial dysmorphism - hypergonadotropic hypogonadism	False
ORDO:280763	severe intellectual disability and progressive spastic paraplegia	False
ORDO:2809	obsolete_familial recurrent peripheral facial palsy	True
ORDO:281	monosomy 5p	False
ORDO:281082	obsolete_inherited non-syndromic ichthyosis	True
ORDO:281085	obsolete_inherited ichthyosis syndromic form	True
ORDO:281090	obsolete_syndromic x-linked ichthyosis	True
ORDO:281097	obsolete_autosomal recessive congenital ichthyosis	True
ORDO:281103	obsolete_keratinopathic ichthyosis	True
ORDO:281122	obsolete_self-healing collodion baby	True
ORDO:281127	obsolete_acral self-healing collodion baby	True
ORDO:281139	obsolete_annular epidermolytic ichthyosis	True
ORDO:281190	obsolete_congenital reticular ichthyosiform erythroderma	True
ORDO:2812	obsolete_parana hard-skin syndrome	True
ORDO:281201	obsolete_keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	True
ORDO:281210	obsolete_x-linked ichthyosis syndrome	True
ORDO:281217	obsolete_autosomal ichthyosis syndrome	True
ORDO:281222	autosomal ichthyosis syndrome with prominent hair abnormalities	False
ORDO:281238	autosomal ichthyosis syndrome with prominent neurologics signs	False
ORDO:281241	autosomal ichthyosis syndrome with fatal disease course	False
ORDO:281244	autosomal ichthyosis syndrome with other associated signs	False
ORDO:2815	spastic paraparesis - deafness	False
ORDO:2816	spastic paraplegia - epilepsy - intellectual disability	False
ORDO:2818	spastic paraplegia - glaucoma - intellectual disability	False
ORDO:2819	spastic paraplegia - facial-cutaneous lesions	False
ORDO:282	obsolete_frontotemporal dementia	True
ORDO:2820	spastic paraplegia - nephritis - deafness	False
ORDO:2821	spastic paraplegia - neuropathy - poikiloderma	False
ORDO:282124	obsolete_partial deletion of chromosome 12	True
ORDO:282166	obsolete_inherited creutzfeldt-jakob disease	True
ORDO:2822	autosomal recessive spastic paraplegia type 11	False
ORDO:2823	paraplegia - brachydactyly - cone-shaped epiphysis	False
ORDO:2824	paraplegia - intellectual disability - hyperkeratosis	False
ORDO:2825	obsolete_parc syndrome	True
ORDO:2826	spastic paraplegia - precocious puberty	False
ORDO:2828	young adult-onset parkinsonism	False
ORDO:2831	obsolete_rhizomelic dysplasia, patterson-lowry type	True
ORDO:2832	short tarsus - absence of lower eyelashes	False
ORDO:2833	obsolete_stiff skin syndrome	True
ORDO:2834	obsolete_wrinkly skin syndrome	True
ORDO:2836	obsolete_peho syndrome	True
ORDO:2837	obsolete_pellagra-like skin rash - neurological manifestations	True
ORDO:28378	tyrosinemia type 2	False
ORDO:2839	obsolete_pelvis-shoulder dysplasia	True
ORDO:2840	pelvic dysplasia - arthrogryposis of lower limbs	False
ORDO:2841	familial benign chronic pemphigus	False
ORDO:284139	obsolete_larsen-like syndrome, b3gat3 type	True
ORDO:284149	obsolete_craniosynostosis and dental anomalies	True
ORDO:284160	8q21.11 microdeletion syndrome	False
ORDO:284169	10p11.21p12.31 microdeletion syndrome	False
ORDO:284180	obsolete_xp22.13p22.2 duplication syndrome	True
ORDO:284232	autosomal dominant charcot-marie-tooth disease type 2o	False
ORDO:284247	obsolete_familial retinal arterial macroaneurysm	True
ORDO:284271	autosomal recessive cerebellar ataxia - psychomotor retardation	False
ORDO:284282	obsolete_autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to wwox deficiency	True
ORDO:284289	adult-onset autosomal recessive cerebellar ataxia	False
ORDO:2843	obsolete_pentosuria	True
ORDO:284324	childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	False
ORDO:284332	obsolete_infantile-onset autosomal recessive nonprogressive cerebellar ataxia	True
ORDO:284339	obsolete_pontocerebellar hypoplasia type 7	True
ORDO:284385	obsolete_familial intrahepatic cholestasis	True
ORDO:284408	obsolete_glycerol kinase deficiency, infantile form	True
ORDO:284411	obsolete_glycerol kinase deficiency, juvenile form	True
ORDO:284414	obsolete_glycerol kinase deficiency, adult form	True
ORDO:284417	phosphoserine aminotransferase deficiency	False
ORDO:284426	obsolete_glycogen storage disease due to lactate dehydrogenase m-subunit deficiency	True
ORDO:284435	obsolete_glycogen storage disease due to lactate dehydrogenase h-subunit deficiency	True
ORDO:28455	obsolete_pancreatic beta cell agenesis with neonatal diabetes mellitus	True
ORDO:2847	obsolete_pericardial and diaphragmatic defect	True
ORDO:284786	obsolete_qualitative or quantitative defects of troponin	True
ORDO:284790	obsolete_qualitative or quantitative defects of tropomyosin	True
ORDO:284804	obsolete_ocular albinism	True
ORDO:284811	obsolete_syndromic oculocutaneous albinism	True
ORDO:284814	obsolete_disorder of phenylalanine metabolism	True
ORDO:284818	obsolete_disorder of tyrosine metabolism	True
ORDO:2849	obsolete_perlman syndrome	True
ORDO:284963	obsolete_marfan syndrome type 1	True
ORDO:284973	marfan syndrome type 2	False
ORDO:284979	obsolete_neonatal marfan syndrome	True
ORDO:284984	aneurysm - osteoarthritis syndrome	False
ORDO:284993	obsolete_marfan and marfan-related disorder	True
ORDO:285	obsolete_ehlers-danlos syndrome, hypermobility type	True
ORDO:2850	alopecia-intellectual disability syndrome	False
ORDO:285014	rare disease with thoracic aortic aneurysm and aortic dissection	False
ORDO:2854	obsolete_fuhrmann syndrome	True
ORDO:2855	obsolete_perrault syndrome	True
ORDO:2856	persistent müllerian duct syndrome	False
ORDO:285657	obsolete_disorder of folate metabolism and transport	True
ORDO:286	obsolete_ehlers-danlos syndrome, vascular type	True
ORDO:2863	short stature - wormian bones - dextrocardia	False
ORDO:2865	short stature - webbed neck - heart disease	False
ORDO:2866	short stature - deafness - neutrophil dysfunction - dysmorphism	False
ORDO:2867	obsolete_short stature, brussels type	True
ORDO:2868	short stature - valvular heart disease - characteristic facies	False
ORDO:2869	obsolete_peutz-jeghers syndrome	True
ORDO:287	obsolete_ehlers-danlos syndrome, classic type	True
ORDO:2871	obsolete_pfeiffer-palm-teller syndrome	True
ORDO:2872	obsolete_cardiocranial syndrome, pfeiffer type	True
ORDO:2874	obsolete_phakomatosis pigmentokeratotica	True
ORDO:2875	obsolete_phakomatosis pigmentovascularis	True
ORDO:2876	obsolete_phaver syndrome	True
ORDO:2878	phocomelia - ectrodactyly - deafness - sinus arrhythmia	False
ORDO:2879	obsolete_phocomelia, schinzel type	True
ORDO:288	obsolete_hereditary elliptocytosis	True
ORDO:2880	obsolete_phosphoenolpyruvate carboxykinase deficiency	True
ORDO:2882	obsolete_sitosterolemia	True
ORDO:2884	obsolete_piebaldism	True
ORDO:2885	piebald trait - neurologic defects	False
ORDO:2886	obsolete_tarp syndrome	True
ORDO:2888	pierre robin syndrome - faciodigital anomaly	False
ORDO:2889	obsolete_pili torti	True
ORDO:289	ellis van creveld syndrome	False
ORDO:2890	pili torti - onychodysplasia	False
ORDO:289098	obsolete_disorders of vitamin d metabolism	True
ORDO:2891	pili torti - developmental delay - neurological abnormalities	False
ORDO:289103	obsolete_hypocalcemic rickets	True
ORDO:289157	hypocalcemic vitamin d-dependent rickets	False
ORDO:289176	obsolete_autosomal recessive hypophosphatemic rickets	True
ORDO:2892	pilodental dysplasia - refractive errors	False
ORDO:289266	obsolete_early-onset epileptic encephalopathy and intellectual disability due to grin2a mutation	True
ORDO:289290	obsolete_hypermethioninemia encephalopathy due to adenosine kinase deficiency	True
ORDO:289307	developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	False
ORDO:289365	obsolete_familial vesicoureteral reflux	True
ORDO:289377	obsolete_early-onset myopathy with fatal cardiomyopathy	True
ORDO:289380	obsolete_myosclerosis	True
ORDO:2894	obsolete_pilotto syndrome	True
ORDO:289465	isolated adermatoglyphia	False
ORDO:289483	intellectual disability - alacrima - achalasia	False
ORDO:289494	hypomyelinating leukodystrophy with or without oligondontia and/or hypogonadism	False
ORDO:289499	congenital cataract microcornea with corneal opacity	False
ORDO:289504	obsolete_combined malonic and methylmalonic acidemia	True
ORDO:289513	obsolete_12q15q21.1 microdeletion syndrome	True
ORDO:289522	obsolete_microtriplication 11q24.1	True
ORDO:289527	obsolete_fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex i deficiency	True
ORDO:289539	obsolete_bap1-related tumor predisposition syndrome	True
ORDO:289548	obsolete_inherited isolated adrenal insufficiency due to cyp11a1 deficiency	True
ORDO:289553	dysmorphism - conductive hearing loss - heart defect	False
ORDO:289560	obsolete_neurodegeneration with brain iron accumulation due to c19orf12 mutation	True
ORDO:289573	fatal multiple mitochondrial dysfunction syndrome	False
ORDO:289586	obsolete_exfoliative ichthyosis	True
ORDO:2896	obsolete_pitt-hopkins syndrome	True
ORDO:289601	obsolete_hereditary arterial and articular multiple calcification syndrome	True
ORDO:2897	obsolete_pityriasis rubra pilaris	True
ORDO:2898	x-linked intellectual disability - plagiocephaly	False
ORDO:289825	late-onset primary lymphedema	False
ORDO:289829	disorder of tryptophan metabolism	False
ORDO:289832	disorder of lysine and hydroxylysine metabolism	False
ORDO:289841	obsolete_disorder of glutamine metabolism	True
ORDO:289846	obsolete_glutathione synthetase deficiency with 5-oxoprolinuria	True
ORDO:289849	obsolete_glutathione synthetase deficiency without 5-oxoprolinuria	True
ORDO:289857	obsolete_neonatal glycine encephalopathy	True
ORDO:289860	obsolete_infantile glycine encephalopathy	True
ORDO:289863	obsolete_atypical glycine encephalopathy	True
ORDO:289866	disorder of proline metabolism	False
ORDO:289869	disorder of ornithine metabolism	False
ORDO:289891	obsolete_hypermethioninemia due to glycine n-methyltransferase deficiency	True
ORDO:289899	organic aciduria	False
ORDO:2899	obsolete_brachyolmia-amelogenesis imperfecta syndrome	True
ORDO:289902	obsolete_3-methylglutaconic aciduria	True
ORDO:289916	obsolete_vitamin b12-unresponsive methylmalonic acidemia type mut0	True
ORDO:29	obsolete_mevalonic aciduria	True
ORDO:2900	obsolete_leri pleonosteosis	True
ORDO:2903	obsolete_familial spontaneous pneumothorax	True
ORDO:2907	obsolete_hereditary acrokeratotic poikiloderma, weary type	True
ORDO:29072	obsolete_hereditary pheochromocytoma-paraganglioma	True
ORDO:2908	obsolete_kindler syndrome	True
ORDO:290839	autoinflammatory syndrome with immune deficiency	False
ORDO:2909	obsolete_rothmund-thomson syndrome	True
ORDO:2911	obsolete_poland syndrome	True
ORDO:2913	obsolete_polydactyly	True
ORDO:2916	postaxial polydactyly - dental and vertebral anomalies	False
ORDO:2917	obsolete_polydactyly-myopia syndrome	True
ORDO:2919	orofaciodigital syndrome type 5	False
ORDO:2920	obsolete_oliver syndrome	True
ORDO:2921	preaxial polydactyly - colobomata - intellectual disability	False
ORDO:2924	isolated polycystic liver disease	False
ORDO:2925	polymicrogyria - turricephaly - hypogenitalism	False
ORDO:2926	polyneuropathy - hand defect	False
ORDO:2928	polyneuropathy - intellectual disability - acromicria - premature menopause	False
ORDO:2929	obsolete_juvenile polyposis syndrome	True
ORDO:2930	obsolete_cronkhite-canada syndrome	True
ORDO:293144	obsolete_familial clubfoot due to 5q31 microdeletion	True
ORDO:293150	obsolete_familial clubfoot due to pitx1 point mutation	True
ORDO:293165	obsolete_skin fragility-woolly hair-palmoplantar keratoderma syndrome	True
ORDO:293168	obsolete_infantile-onset ascending hereditary spastic paralysis	True
ORDO:293181	obsolete_malignant migrating partial seizures of infancy	True
ORDO:293284	obsolete_tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	True
ORDO:293355	methylmalonic acidemia without homocystinuria	False
ORDO:293375	obsolete_grayson-wilbrandt corneal dystrophy	True
ORDO:293381	obsolete_epithelial recurrent erosion dystrophy	True
ORDO:2934	polysyndactyly - cardiac malformation	False
ORDO:293462	obsolete_pre-descemet corneal dystrophy	True
ORDO:2935	obsolete_crossed polysyndactyly	True
ORDO:293603	obsolete_congenital hereditary endothelial dystrophy type ii	True
ORDO:293621	obsolete_x-linked endothelial corneal dystrophy	True
ORDO:293633	obsolete_pycr1-related de barsy syndrome	True
ORDO:293642	blepharophimosis-intellectual disability syndrome	False
ORDO:293707	blepharophimosis-intellectual disability syndrome, mkb type	False
ORDO:293725	blepharophimosis-intellectual disability syndrome, verloes type	False
ORDO:293822	mitf-related melanoma and renal cell carcinoma predisposition syndrome	False
ORDO:293825	congenital dyserythropoietic anemia type iv	False
ORDO:293830	obsolete_constitutional dyserythropoietic anemia	True
ORDO:293843	obsolete_craniofacial-ulnar-renal syndrome	True
ORDO:293848	right temporal lobar atrophy	False
ORDO:293864	hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome	False
ORDO:293888	obsolete_familial isolated arrhythmogenic ventricular dysplasia, left dominant form	True
ORDO:293899	obsolete_familial isolated arrhythmogenic ventricular dysplasia, biventricular form	True
ORDO:293910	obsolete_familial isolated arrhythmogenic ventricular dysplasia, right dominant form	True
ORDO:293925	obsolete_lethal occipital encephalocele-skeletal dysplasia syndrome	True
ORDO:293936	obsolete_edict syndrome	True
ORDO:293939	obsolete_distal xq28 microduplication syndrome	True
ORDO:293948	obsolete_1p21.3 microdeletion syndrome	True
ORDO:293955	obsolete_childhood encephalopathy due to thiamine pyrophosphokinase deficiency	True
ORDO:293958	obsolete_hypertelorism-preauricular sinus-punctual pits-deafness syndrome	True
ORDO:293964	obsolete_hypoinsulinemic hypoglycemia and body hemihypertrophy	True
ORDO:293967	obsolete_hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome	True
ORDO:293978	deficiency in anterior pituitary function-variable immunodeficiency syndrome	False
ORDO:293987	rapid-onset childhood obesity - hypothalamic dysfunction - hypoventilation - autonomic dysregulation syndrome	False
ORDO:2940	obsolete_porencephaly	True
ORDO:294016	obsolete_microcephaly-capillary malformation syndrome	True
ORDO:294023	obsolete_neonatal inflammatory skin and bowel disease	True
ORDO:294026	obsolete_2q31.1 microduplication syndrome	True
ORDO:294049	reunion island's larsen syndrome	False
ORDO:294060	obsolete_multiple pterygium syndrome	True
ORDO:294415	obsolete_renal-hepatic-pancreatic dysplasia	True
ORDO:2946	brachydactyly - long thumb	False
ORDO:2947	triphalangeal thumbs - brachyectrodactyly	False
ORDO:294925	obsolete_amelia	True
ORDO:294927	obsolete_intercalary limb defects	True
ORDO:294929	terminal limb defects	False
ORDO:294931	obsolete_adactyly of hand	True
ORDO:294935	obsolete_split hand or/and split foot malformation	True
ORDO:294937	obsolete_brachydactyly	True
ORDO:294939	obsolete_preaxial polydactyly of fingers	True
ORDO:294942	obsolete_postaxial polydactyly of fingers	True
ORDO:294944	obsolete_congenital deformities of limbs	True
ORDO:294947	obsolete_congenital deformities of fingers	True
ORDO:294949	obsolete_joint formation defects	True
ORDO:294951	congenital joint dislocations	False
ORDO:294953	limb overgrowth	False
ORDO:294957	dysostosis with combined reduction defects of upper and lower limbs	False
ORDO:294959	syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy	False
ORDO:294963	obsolete_popliteal pterygium syndrome	True
ORDO:294965	obsolete_lethal congenital contracture syndrome	True
ORDO:294967	obsolete_amelia of upper limb	True
ORDO:294969	obsolete_amelia of lower limb	True
ORDO:294971	obsolete_tetra-amelia	True
ORDO:294973	obsolete_humeral agenesis/hypoplasia	True
ORDO:294975	obsolete_congenital absence of upper arm and forearm with hand present	True
ORDO:294977	obsolete_congenital absence of thigh and lower leg with foot present	True
ORDO:294979	obsolete_congenital absence of both forearm and hand	True
ORDO:294981	obsolete_congenital absence of both lower leg and foot	True
ORDO:294983	obsolete_acheiria	True
ORDO:294986	obsolete_apodia	True
ORDO:294988	obsolete_congenital absence/hypoplasia of thumb	True
ORDO:294990	obsolete_congenital absence/hypoplasia of fingers excluding thumb	True
ORDO:294992	obsolete_split hand	True
ORDO:294994	obsolete_split foot	True
ORDO:294996	brachydactyly of fingers	False
ORDO:294998	brachydactyly of toes	False
ORDO:2950	triphalangeal thumb - polysyndactyly syndrome	False
ORDO:295000	obsolete_constriction rings syndrome	True
ORDO:295002	obsolete_hyperphalangy	True
ORDO:295004	obsolete_central polydactyly of fingers	True
ORDO:295006	obsolete_preaxial polydactyly of toes	True
ORDO:295008	postaxial polydactyly of toes	False
ORDO:295010	central polydactyly of toes	False
ORDO:295012	obsolete_syndactyly type 6	True
ORDO:295014	obsolete_familial isolated clinodactyly of fingers	True
ORDO:295016	obsolete_camptodactyly of fingers	True
ORDO:295018	obsolete_congenital pseudoarthrosis of the tibia	True
ORDO:295020	obsolete_congenital pseudoarthrosis of the femur	True
ORDO:295022	obsolete_congenital pseudoarthrosis of the fibula	True
ORDO:295024	obsolete_congenital pseudoarthrosis of the radius	True
ORDO:295026	obsolete_congenital pseudoarthrosis of the ulna	True
ORDO:295028	obsolete_tibio-fibular synostosis	True
ORDO:295030	obsolete_congenital shoulder dislocation	True
ORDO:295032	obsolete_congenital elbow dislocation	True
ORDO:295034	obsolete_congenital knee dislocation	True
ORDO:295036	obsolete_congenital patella dislocation	True
ORDO:295038	obsolete_patella aplasia/hypoplasia, unilateral	True
ORDO:295041	obsolete_patella aplasia/hypoplasia, bilateral	True
ORDO:295044	obsolete_macrodactyly of fingers	True
ORDO:295047	obsolete_macrodactyly of toes	True
ORDO:295049	obsolete_upper limb hypertrophy	True
ORDO:295051	obsolete_lower limb hypertrophy	True
ORDO:295053	obsolete_amelia of upper limb, unilateral	True
ORDO:295055	obsolete_amelia of upper limb, bilateral	True
ORDO:295057	obsolete_amelia of lower limb, unilateral	True
ORDO:295059	obsolete_amelia of lower limb, bilateral	True
ORDO:295061	obsolete_humeral agenesis/hypoplasia, unilateral	True
ORDO:295063	obsolete_humeral agenesis/hypoplasia, bilateral	True
ORDO:295065	obsolete_femoral agenesis/hypoplasia, unilateral	True
ORDO:295067	obsolete_femoral agenesis/hypoplasia, bilateral	True
ORDO:295069	obsolete_radial hemimelia, unilateral	True
ORDO:295071	obsolete_radial hemimelia, bilateral	True
ORDO:295073	obsolete_ulnar hemimelia, bilateral	True
ORDO:295075	obsolete_ulnar hemimelia, unilateral	True
ORDO:295077	obsolete_tibial hemimelia, unilateral	True
ORDO:295079	obsolete_tibial hemimelia, bilateral	True
ORDO:295081	obsolete_fibular hemimelia, unilateral	True
ORDO:295083	obsolete_fibular hemimelia, bilateral	True
ORDO:295085	congenital absence of upper arm and forearm with hand present, unilateral	False
ORDO:295087	congenital absence of upper arm and forearm with hand present, bilateral	False
ORDO:295089	obsolete_congenital absence of thigh and lower leg with foot present, unilateral	True
ORDO:295091	obsolete_congenital absence of thigh and lower leg with foot present, bilateral	True
ORDO:295093	obsolete_congenital absence of both forearm and hand, unilateral	True
ORDO:295095	obsolete_congenital absence of both forearm and hand, bilateral	True
ORDO:295097	obsolete_congenital absence of both lower leg and foot, unilateral	True
ORDO:295099	obsolete_congenital absence of both lower leg and foot, bilateral	True
ORDO:2951	absent thumb - short stature - immunodeficiency	False
ORDO:295101	obsolete_acheiria, unilateral	True
ORDO:295103	obsolete_acheiria, bilateral	True
ORDO:295105	obsolete_apodia, unilateral	True
ORDO:295107	obsolete_apodia, bilateral	True
ORDO:295110	obsolete_congenital absence/hypoplasia of thumb, unilateral	True
ORDO:295112	obsolete_congenital absence/hypoplasia of thumb, bilateral	True
ORDO:295114	obsolete_congenital absence/hypoplasia of fingers excluding thumb, bilateral	True
ORDO:295116	obsolete_adactyly of foot, unilateral	True
ORDO:295118	obsolete_adactyly of foot, bilateral	True
ORDO:295120	obsolete_split hand, unilateral	True
ORDO:295122	obsolete_split hand, bilateral	True
ORDO:295124	obsolete_split foot, unilateral	True
ORDO:295126	obsolete_split foot, bilateral	True
ORDO:295128	obsolete_brachydactyly of fingers, unilateral	True
ORDO:295130	obsolete_brachydactyly of fingers, bilateral	True
ORDO:295132	obsolete_brachydactyly of toes, unilateral	True
ORDO:295134	obsolete_brachydactyly of toes, bilateral	True
ORDO:295136	obsolete_symbrachydactyly of hand and foot, unilateral	True
ORDO:295138	obsolete_symbrachydactyly of hand and foot, bilateral	True
ORDO:295140	obsolete_hyperphalangy, unilateral	True
ORDO:295142	obsolete_hyperphalangy, bilateral	True
ORDO:295144	obsolete_polydactyly of a biphalangeal thumb, unilateral	True
ORDO:295146	obsolete_polydactyly of a biphalangeal thumb, bilateral	True
ORDO:295148	obsolete_polydactyly of a triphalangeal thumb, unilateral	True
ORDO:295150	obsolete_polydactyly of a triphalangeal thumb, bilateral	True
ORDO:295152	obsolete_polydactyly of an index finger, unilateral	True
